sales_id,sales_date,sales_time,store_id,product_id,customer_id,employee_id,quantity,unit_price,gross_amount,discount_amount,net_amount,payment_type,transaction_id
6328,2025-06-25,10:30:18,250,4428,8808,3054,1,71394.42,71394.42,0.0,71394.42,BNPL,IN-TXN-20250625-42XHN8GU
6329,2025-06-02,11:59:09,6976,5879,4812,681,1,21632.09,21632.09,0.0,21632.09,CARD,IN-TXN-20250602-UWORL3TE
6330,2025-08-15,18:06:10,10917,4598,4746,7720,3,55687.3,167061.9,0.0,167061.9,UPI,IN-TXN-20250815-UPR0ZRUI
6331,2025-06-28,14:32:48,9628,5945,9721,1061,1,63926.14,63926.14,0.0,63926.14,CASH,IN-TXN-20250628-J57DOJWZ
6332,2025-08-31,12:31:32,5687,2790,4359,5493,1,47128.94,47128.94,4712.89,42416.05,WALLET,IN-TXN-20250831-ZDJUBFIN
6333,2025-09-01,15:05:08,1359,11008,10241,8869,1,4563.63,4563.63,0.0,4563.63,CARD,IN-TXN-20250901-XEYNLRTF
6334,2025-06-30,13:54:14,9901,2386,2253,4322,2,115224.31,230448.62,0.0,230448.62,WALLET,IN-TXN-20250630-WZUE9UB2
6335,2025-07-18,14:06:50,4427,5744,2651,10037,2,108998.49,217996.98,0.0,217996.98,CARD,IN-TXN-20250718-CQA5T79K
6336,2025-08-30,17:32:27,6486,7923,5392,533,1,14390.51,14390.51,2158.58,12231.93,CASH,IN-TXN-20250830-RTUA4RMY
6337,2025-08-07,18:37:53,3013,8062,6476,8024,1,32125.26,32125.26,0.0,32125.26,CASH,IN-TXN-20250807-7Z156517
6338,2025-08-13,16:52:00,8281,659,9785,9572,1,11013.17,11013.17,0.0,11013.17,WALLET,IN-TXN-20250813-TG4VP6L5
6339,2025-07-17,16:31:45,8172,3305,7819,1549,2,26537.37,53074.74,0.0,53074.74,UPI,IN-TXN-20250717-5X38MQ6V
6340,2025-09-03,12:06:19,3059,4436,11676,6066,1,46532.67,46532.67,0.0,46532.67,CARD,IN-TXN-20250903-JQJ2SQCI
6341,2025-07-10,21:17:34,6748,4604,10825,11334,2,2110.31,4220.62,0.0,4220.62,WALLET,IN-TXN-20250710-1SUTCE7J
6342,2025-08-23,17:46:38,11451,9618,570,6276,1,25933.13,25933.13,0.0,25933.13,WALLET,IN-TXN-20250823-23C1QUKH
6343,2025-07-06,16:14:02,6811,1357,6900,7110,1,40916.22,40916.22,0.0,40916.22,CARD,IN-TXN-20250706-ZZM6A2K8
6344,2025-06-03,19:53:14,4308,9292,10332,2017,1,29975.83,29975.83,0.0,29975.83,CARD,IN-TXN-20250603-UDTB4H48
6345,2025-09-05,17:47:43,8843,1126,5106,7687,1,234865.14,234865.14,0.0,234865.14,CASH,IN-TXN-20250905-YUZJQFVI
6346,2025-07-14,17:52:50,7312,6252,10364,2505,1,8273.72,8273.72,0.0,8273.72,CASH,IN-TXN-20250714-LDZ8U1RN
6347,2025-06-01,21:20:56,7780,4626,5441,2191,1,22879.01,22879.01,0.0,22879.01,CASH,IN-TXN-20250601-EM12FBIM
6348,2025-08-12,13:30:43,3927,1806,7816,9155,2,128858.76,257717.52,0.0,257717.52,BNPL,IN-TXN-20250812-UGJVMGS3
6349,2025-09-13,12:52:40,35,11606,5876,14,1,114751.98,114751.98,17212.8,97539.18,WALLET,IN-TXN-20250913-TTSOGKHZ
6350,2025-07-08,15:32:03,1582,8991,1684,11673,1,69614.39,69614.39,6961.44,62652.95,CASH,IN-TXN-20250708-PRVHZC6M
6351,2025-07-22,20:27:13,6521,2957,7751,6646,1,143732.49,143732.49,0.0,143732.49,CARD,IN-TXN-20250722-VGW2Q6WF
6352,2025-06-09,11:42:47,1078,508,1378,7369,2,62581.55,125163.1,12516.31,112646.79,CARD,IN-TXN-20250609-K8O6Y1GA
6353,2025-07-06,15:32:16,1900,10812,2847,9874,2,20229.32,40458.64,0.0,40458.64,CARD,IN-TXN-20250706-P9U6Y0W9
6354,2025-08-31,21:13:45,621,1016,2958,6206,1,16093.52,16093.52,0.0,16093.52,BNPL,IN-TXN-20250831-7RNXDP7O
6355,2025-06-25,13:07:46,4787,3114,10689,8089,1,138745.57,138745.57,0.0,138745.57,WALLET,IN-TXN-20250625-R9KQVPCT
6356,2025-06-23,17:10:54,6426,9285,6836,4100,1,51846.61,51846.61,0.0,51846.61,CASH,IN-TXN-20250623-7MQFES1O
6357,2025-07-12,11:07:45,8897,1407,1892,8011,1,31808.98,31808.98,0.0,31808.98,CARD,IN-TXN-20250712-AF9RZ0JE
6358,2025-08-28,15:29:26,9304,2843,7430,3447,1,23222.5,23222.5,0.0,23222.5,CASH,IN-TXN-20250828-7KK3NWOE
6359,2025-07-08,17:10:04,5194,11816,6742,592,2,18382.24,36764.48,1838.22,34926.26,BNPL,IN-TXN-20250708-JM2GZWSA
6360,2025-08-21,18:12:01,10522,4445,9276,7529,1,43716.66,43716.66,4371.67,39344.99,BNPL,IN-TXN-20250821-FAZU9ITE
6361,2025-09-04,21:26:57,3209,2935,4183,5908,1,60207.4,60207.4,0.0,60207.4,CASH,IN-TXN-20250904-8BU1OUOA
6362,2025-06-07,20:06:26,5971,11419,2722,10025,1,2849.38,2849.38,142.47,2706.91,WALLET,IN-TXN-20250607-E6VG32OG
6363,2025-09-10,18:31:42,311,3894,11370,11547,1,64960.98,64960.98,3248.05,61712.93,UPI,IN-TXN-20250910-PT0OI3UN
6364,2025-06-01,20:30:51,3964,7113,315,10484,1,31473.23,31473.23,4720.98,26752.25,CARD,IN-TXN-20250601-7NJOOFEQ
6365,2025-07-11,10:23:16,7116,10027,11456,8887,1,36323.03,36323.03,0.0,36323.03,BNPL,IN-TXN-20250711-DH8ZVOJU
6366,2025-06-29,17:16:12,10349,5350,1078,10116,1,71388.69,71388.69,3569.43,67819.26,UPI,IN-TXN-20250629-SA34MOBG
6367,2025-07-08,21:13:22,6554,2099,26,6389,1,74232.91,74232.91,0.0,74232.91,WALLET,IN-TXN-20250708-Y9FU3XVM
6368,2025-09-07,16:48:49,4618,4801,1571,8415,1,107843.79,107843.79,0.0,107843.79,UPI,IN-TXN-20250907-F4WZUUT0
6369,2025-07-03,11:55:05,5908,4047,10204,9451,1,68771.94,68771.94,0.0,68771.94,WALLET,IN-TXN-20250703-UUOL73IM
6370,2025-06-14,17:40:34,408,6590,2258,6673,1,178731.43,178731.43,0.0,178731.43,CARD,IN-TXN-20250614-Y9L6X7HY
6371,2025-08-24,11:37:17,11411,11759,7016,10770,1,132805.15,132805.15,6640.26,126164.89,UPI,IN-TXN-20250824-7J3KKJSK
6372,2025-08-15,14:51:43,3792,6130,695,10508,1,33711.14,33711.14,0.0,33711.14,BNPL,IN-TXN-20250815-ZGZFHCER
6373,2025-08-31,14:43:54,3020,10405,2230,7175,1,155940.17,155940.17,15594.02,140346.15,UPI,IN-TXN-20250831-3BJYC5FD
6374,2025-08-07,18:39:56,533,3813,10830,894,3,411.63,1234.89,0.0,1234.89,CASH,IN-TXN-20250807-LPVMY3E3
6375,2025-06-19,10:14:08,8272,1901,10034,11006,1,27788.83,27788.83,1389.44,26399.39,WALLET,IN-TXN-20250619-KOB8RJ63
6376,2025-07-01,15:39:29,8146,6260,897,1687,2,40758.98,81517.96,0.0,81517.96,CASH,IN-TXN-20250701-7WGEQ4OT
6377,2025-08-17,12:51:15,3411,10326,2405,8051,1,116658.93,116658.93,0.0,116658.93,CASH,IN-TXN-20250817-4N9YR9HY
6378,2025-08-11,10:03:09,8194,6092,8028,9496,1,21206.91,21206.91,0.0,21206.91,CARD,IN-TXN-20250811-HJRPZGV6
6379,2025-08-23,16:18:29,11479,1606,2076,7993,1,53228.09,53228.09,0.0,53228.09,BNPL,IN-TXN-20250823-XWYMS0I1
6380,2025-09-12,11:03:07,2503,428,7066,5500,2,21242.6,42485.2,4248.52,38236.68,UPI,IN-TXN-20250912-SQLW5D6M
6381,2025-08-22,15:42:26,5534,9726,3758,11680,1,211623.79,211623.79,0.0,211623.79,CARD,IN-TXN-20250822-QW5GGUFA
6382,2025-07-27,14:44:05,8500,7700,495,6919,1,16704.17,16704.17,835.21,15868.96,BNPL,IN-TXN-20250727-NB732ZOB
6383,2025-09-01,17:52:31,651,6749,9283,3333,2,44334.55,88669.1,13300.36,75368.74,UPI,IN-TXN-20250901-R3EO30BB
6384,2025-09-03,20:42:38,11702,6033,7168,185,1,122762.0,122762.0,0.0,122762.0,CARD,IN-TXN-20250903-32PQJH3V
6385,2025-07-13,15:25:32,8515,2135,11306,11879,2,142260.4,284520.8,0.0,284520.8,WALLET,IN-TXN-20250713-0VZGR1JU
6386,2025-08-04,19:03:01,3782,2677,1202,7585,1,215772.67,215772.67,0.0,215772.67,BNPL,IN-TXN-20250804-FN0VC9SQ
6387,2025-09-13,13:48:57,638,5307,1617,10650,2,26492.5,52985.0,5298.5,47686.5,WALLET,IN-TXN-20250913-HBFCAWX2
6388,2025-06-27,16:16:18,5600,789,8345,4412,1,33289.02,33289.02,0.0,33289.02,BNPL,IN-TXN-20250627-DSO1XHYW
6389,2025-07-30,19:33:48,9669,4962,7032,4748,1,9907.66,9907.66,495.38,9412.28,WALLET,IN-TXN-20250730-E6UXS94R
6390,2025-08-22,21:21:26,4953,5100,5910,4128,1,75738.77,75738.77,0.0,75738.77,CASH,IN-TXN-20250822-7QT2EQYW
6391,2025-07-31,12:37:21,8546,6551,2631,3369,2,5537.03,11074.06,553.7,10520.36,WALLET,IN-TXN-20250731-AEKJ7IKZ
6392,2025-07-21,20:00:30,5727,1371,8097,124,1,106091.03,106091.03,0.0,106091.03,UPI,IN-TXN-20250721-17MBPED6
6393,2025-07-15,13:11:02,7807,9752,10241,3136,1,146864.25,146864.25,0.0,146864.25,CARD,IN-TXN-20250715-0Y0OF9XC
6394,2025-08-31,12:42:31,4492,3686,10514,1049,2,247676.44,495352.88,0.0,495352.88,CASH,IN-TXN-20250831-F5AI614K
6395,2025-06-13,16:39:42,3644,11388,7501,2550,1,42198.29,42198.29,0.0,42198.29,UPI,IN-TXN-20250613-YO3EM3PM
6396,2025-06-27,11:09:19,1790,10202,9164,1903,2,119774.15,239548.3,0.0,239548.3,CARD,IN-TXN-20250627-4TYV145F
6397,2025-08-01,20:35:40,716,2532,604,5451,1,53577.15,53577.15,5357.72,48219.43,BNPL,IN-TXN-20250801-86PNBF0T
6398,2025-06-26,20:34:33,11229,2993,8071,860,2,14742.66,29485.32,0.0,29485.32,CASH,IN-TXN-20250626-AC5XNZK4
6399,2025-06-08,16:41:28,3725,11883,6399,7053,1,140094.22,140094.22,0.0,140094.22,CASH,IN-TXN-20250608-7OO65UIY
6400,2025-06-18,12:20:00,7546,797,6786,3151,1,7814.04,7814.04,0.0,7814.04,CASH,IN-TXN-20250618-9KQKFQ18
6401,2025-07-12,15:46:55,9192,5102,10689,1470,1,24679.49,24679.49,1233.97,23445.52,CASH,IN-TXN-20250712-TUZ0FWY9
6402,2025-09-06,13:22:20,2637,11606,6473,161,1,114751.98,114751.98,0.0,114751.98,UPI,IN-TXN-20250906-BUS8FIWB
6403,2025-08-31,19:09:55,4909,4211,5468,9599,1,3293.53,3293.53,494.03,2799.5,UPI,IN-TXN-20250831-1JMY8G49
6404,2025-07-23,12:18:34,3889,10379,6506,11665,1,59359.15,59359.15,0.0,59359.15,CARD,IN-TXN-20250723-5DDSCWL8
6405,2025-08-23,20:06:48,10525,594,371,6382,1,6636.13,6636.13,0.0,6636.13,BNPL,IN-TXN-20250823-EEFJ0BR9
6406,2025-07-13,15:33:38,7637,3996,422,9861,1,41430.32,41430.32,0.0,41430.32,WALLET,IN-TXN-20250713-NWEUR8KQ
6407,2025-07-28,15:39:30,3293,4437,5646,8787,2,4392.77,8785.54,0.0,8785.54,WALLET,IN-TXN-20250728-NXBO5R3R
6408,2025-08-19,13:01:53,9548,6596,7747,4266,1,78048.94,78048.94,0.0,78048.94,CASH,IN-TXN-20250819-HEXRVZKL
6409,2025-07-20,16:56:43,1746,4146,7930,3623,1,108129.78,108129.78,10812.98,97316.8,CASH,IN-TXN-20250720-QI653TQ3
6410,2025-08-04,10:26:02,6796,5169,127,8467,1,1702.44,1702.44,170.24,1532.2,UPI,IN-TXN-20250804-QK9L1GWN
6411,2025-07-20,11:10:28,11840,6136,5457,2721,1,17281.35,17281.35,0.0,17281.35,UPI,IN-TXN-20250720-ZE0FMKTZ
6412,2025-08-27,17:26:57,3551,7237,325,10750,1,101840.84,101840.84,0.0,101840.84,BNPL,IN-TXN-20250827-6H0KNQPW
6413,2025-09-09,18:39:45,4174,9831,10051,2203,2,57123.98,114247.96,0.0,114247.96,UPI,IN-TXN-20250909-LP044NEH
6414,2025-07-08,16:28:49,1763,8970,2926,5895,1,55994.64,55994.64,0.0,55994.64,BNPL,IN-TXN-20250708-R2QAYN8V
6415,2025-08-02,16:27:45,4156,1186,1104,9313,1,30621.11,30621.11,0.0,30621.11,CARD,IN-TXN-20250802-EBX5ZEG0
6416,2025-07-13,17:27:55,10757,9980,3419,434,1,6438.97,6438.97,0.0,6438.97,CARD,IN-TXN-20250713-671M5UPA
6417,2025-08-04,13:20:09,8659,4512,5938,2192,2,53104.6,106209.2,0.0,106209.2,BNPL,IN-TXN-20250804-XM8CERGS
6418,2025-06-30,18:45:41,11895,11506,1125,2882,1,9800.73,9800.73,490.04,9310.69,BNPL,IN-TXN-20250630-AB63IGOM
6419,2025-07-29,11:35:16,11420,9984,5546,3770,1,49959.72,49959.72,7493.96,42465.76,CARD,IN-TXN-20250729-1OSGB7R7
6420,2025-07-11,13:31:41,6436,9463,11121,9760,1,119425.14,119425.14,0.0,119425.14,CARD,IN-TXN-20250711-POOVCBLF
6421,2025-06-24,15:26:27,11719,7384,292,6494,1,47400.59,47400.59,7110.09,40290.5,BNPL,IN-TXN-20250624-CB12NW93
6422,2025-09-03,19:12:18,4590,1323,11949,11325,2,190000.95,380001.9,0.0,380001.9,CASH,IN-TXN-20250903-I379HPP1
6423,2025-06-09,20:08:49,8195,4792,907,9727,1,45169.68,45169.68,2258.48,42911.2,CARD,IN-TXN-20250609-SOEL6ZST
6424,2025-07-18,12:02:13,3402,7533,3631,903,1,29142.83,29142.83,2914.28,26228.55,CASH,IN-TXN-20250718-7J9CMZZ7
6425,2025-07-08,14:30:53,837,9037,2681,11892,1,1206.23,1206.23,60.31,1145.92,CARD,IN-TXN-20250708-E5QBBDIK
6426,2025-07-15,11:57:33,2228,8927,4110,9500,1,54516.21,54516.21,2725.81,51790.4,WALLET,IN-TXN-20250715-8INWQEV1
6427,2025-06-23,20:00:29,6025,1831,4001,9842,1,9991.84,9991.84,0.0,9991.84,CASH,IN-TXN-20250623-J77E7H17
6428,2025-08-31,11:56:46,2902,8931,6781,9086,2,8095.69,16191.38,0.0,16191.38,UPI,IN-TXN-20250831-5580I26J
6429,2025-07-11,17:22:40,4507,10788,1096,6267,1,53059.16,53059.16,0.0,53059.16,WALLET,IN-TXN-20250711-USA1RUL5
6430,2025-09-10,17:53:37,4069,10607,5841,6542,2,50389.92,100779.84,0.0,100779.84,CARD,IN-TXN-20250910-K8S8WNPQ
6431,2025-06-12,17:17:48,2542,8230,11069,1859,4,126690.18,506760.72,25338.04,481422.68,WALLET,IN-TXN-20250612-95PLQ4QF
6432,2025-07-09,10:32:53,95,4160,6704,3905,1,97906.69,97906.69,0.0,97906.69,UPI,IN-TXN-20250709-E4COMQD3
6433,2025-08-14,16:54:20,10844,4777,2569,6674,1,20026.02,20026.02,1001.3,19024.72,WALLET,IN-TXN-20250814-4NL0K62N
6434,2025-08-07,10:07:55,4815,2725,2489,561,1,49225.96,49225.96,2461.3,46764.66,CARD,IN-TXN-20250807-JOW58RKX
6435,2025-08-07,13:34:50,7461,5956,448,8898,1,44149.17,44149.17,0.0,44149.17,UPI,IN-TXN-20250807-C90HVSQ3
6436,2025-09-08,18:23:37,433,4032,2434,2303,1,117194.71,117194.71,0.0,117194.71,UPI,IN-TXN-20250908-IY2A1KV0
6437,2025-06-11,16:05:32,9195,1771,932,762,2,67223.78,134447.56,0.0,134447.56,UPI,IN-TXN-20250611-2XMNVDOD
6438,2025-06-06,13:46:35,2433,5942,569,1464,1,6014.38,6014.38,0.0,6014.38,WALLET,IN-TXN-20250606-UCDO9BYY
6439,2025-06-16,12:47:57,772,4592,9852,814,1,1659.04,1659.04,0.0,1659.04,BNPL,IN-TXN-20250616-RAEIRDBX
6440,2025-06-25,13:55:32,8503,1127,9400,7940,1,32614.97,32614.97,0.0,32614.97,CASH,IN-TXN-20250625-CNSIR5RL
6441,2025-08-06,14:56:38,11715,10774,2873,3994,1,79971.87,79971.87,7997.19,71974.68,CASH,IN-TXN-20250806-895CLDBI
6442,2025-08-19,14:58:08,11352,5707,1906,6605,1,25544.09,25544.09,2554.41,22989.68,UPI,IN-TXN-20250819-3GOJTLJY
6443,2025-09-05,16:16:12,8102,279,7579,8005,1,2834.15,2834.15,0.0,2834.15,UPI,IN-TXN-20250905-H983MUJ7
6444,2025-06-12,18:01:16,10362,7624,46,7029,1,132492.2,132492.2,13249.22,119242.98,UPI,IN-TXN-20250612-LUOM7NCE
6445,2025-06-03,19:44:54,3525,5220,4754,9402,1,129116.08,129116.08,0.0,129116.08,WALLET,IN-TXN-20250603-KF6OWVFC
6446,2025-06-10,17:39:45,7428,4334,10915,5448,1,84949.25,84949.25,0.0,84949.25,CARD,IN-TXN-20250610-JX24JXLM
6447,2025-07-13,19:51:02,7913,3669,11808,1331,1,61480.15,61480.15,0.0,61480.15,BNPL,IN-TXN-20250713-TWA7U9EJ
6448,2025-07-20,14:39:57,9848,9525,7543,11729,2,62434.94,124869.88,0.0,124869.88,WALLET,IN-TXN-20250720-C3A2XZ5X
6449,2025-07-04,13:09:02,9089,7104,344,2296,1,108931.59,108931.59,5446.58,103485.01,CARD,IN-TXN-20250704-2QIQFSDF
6450,2025-07-04,13:46:13,8874,1970,1396,797,1,43224.58,43224.58,0.0,43224.58,WALLET,IN-TXN-20250704-KFJGWOFX
6451,2025-06-02,12:40:56,5068,9171,4058,4550,1,134047.75,134047.75,0.0,134047.75,CARD,IN-TXN-20250602-KKNPG6TE
6452,2025-07-09,18:45:00,6967,7039,3017,6020,1,17722.15,17722.15,0.0,17722.15,BNPL,IN-TXN-20250709-KVD2Z2NL
6453,2025-07-12,10:22:00,4489,7291,311,4669,1,8060.95,8060.95,403.05,7657.9,BNPL,IN-TXN-20250712-I5NKKRFI
6454,2025-09-08,17:39:53,4669,6295,1938,1685,1,81859.15,81859.15,0.0,81859.15,BNPL,IN-TXN-20250908-O5EI9AHI
6455,2025-07-18,20:44:15,2449,396,6516,10939,1,22150.41,22150.41,2215.04,19935.37,CASH,IN-TXN-20250718-DR0C2OHZ
6456,2025-06-29,13:27:59,294,5447,1469,8585,3,43221.85,129665.55,12966.56,116698.99,BNPL,IN-TXN-20250629-FVSAK3RC
6457,2025-06-24,18:56:52,11430,10315,6775,10986,2,99514.72,199029.44,0.0,199029.44,BNPL,IN-TXN-20250624-HVWNETQQ
6458,2025-07-17,15:37:52,3885,10615,4521,6310,1,33180.6,33180.6,0.0,33180.6,WALLET,IN-TXN-20250717-1WFC7OKO
6459,2025-08-17,10:09:39,11175,5017,6293,6695,1,49733.63,49733.63,0.0,49733.63,CARD,IN-TXN-20250817-AON5RIN3
6460,2025-06-01,12:26:55,1655,3199,3442,4733,1,36933.23,36933.23,0.0,36933.23,BNPL,IN-TXN-20250601-80C5KS03
6461,2025-07-23,11:17:17,9155,8483,1440,8863,1,42384.32,42384.32,0.0,42384.32,BNPL,IN-TXN-20250723-Q0QR1FL7
6462,2025-08-24,12:43:05,381,3930,11459,2539,1,116648.08,116648.08,0.0,116648.08,BNPL,IN-TXN-20250824-RN90MEW0
6463,2025-07-22,18:45:12,10514,9215,325,2040,1,18742.74,18742.74,0.0,18742.74,CASH,IN-TXN-20250722-G9RCUZPC
6464,2025-06-29,19:00:32,9160,7173,9970,8305,1,108792.34,108792.34,10879.23,97913.11,UPI,IN-TXN-20250629-00E47HQU
6465,2025-07-14,19:48:13,10520,11802,384,11510,1,71421.64,71421.64,0.0,71421.64,CASH,IN-TXN-20250714-43LP1Q0F
6466,2025-08-11,14:47:52,1367,1520,5383,7546,1,105301.82,105301.82,0.0,105301.82,UPI,IN-TXN-20250811-09W8RY9Y
6467,2025-07-30,18:41:48,9522,8790,1628,7927,1,28886.16,28886.16,0.0,28886.16,CASH,IN-TXN-20250730-Y8NSKWU1
6468,2025-06-23,12:31:22,8677,6579,7422,473,1,32397.24,32397.24,0.0,32397.24,UPI,IN-TXN-20250623-VQYZV1EV
6469,2025-09-09,16:46:41,782,4773,9220,2323,1,41024.91,41024.91,6153.74,34871.17,CARD,IN-TXN-20250909-JFC9D3TO
6470,2025-08-12,14:44:27,3300,3437,1151,11784,1,32325.48,32325.48,0.0,32325.48,BNPL,IN-TXN-20250812-93P68U86
6471,2025-06-21,17:05:17,80,7678,6897,11750,2,223814.83,447629.66,0.0,447629.66,BNPL,IN-TXN-20250621-OY6WQCE1
6472,2025-09-10,12:33:41,10211,9700,9080,7242,1,130207.36,130207.36,0.0,130207.36,UPI,IN-TXN-20250910-ZRYAX1TJ
6473,2025-07-30,13:17:33,3066,10487,8807,7916,1,65235.31,65235.31,6523.53,58711.78,WALLET,IN-TXN-20250730-HQ7Y1TD1
6474,2025-07-07,10:30:04,10530,8254,1757,10435,2,199664.57,399329.14,0.0,399329.14,CARD,IN-TXN-20250707-Y25N1Z3U
6475,2025-08-04,18:36:49,8841,11276,7239,9930,3,54785.63,164356.89,0.0,164356.89,CARD,IN-TXN-20250804-OWEAWGRU
6476,2025-06-29,10:35:18,55,1533,3526,8094,1,52789.96,52789.96,0.0,52789.96,WALLET,IN-TXN-20250629-2PB7YNVM
6477,2025-06-17,20:08:43,4041,1414,5412,10521,1,7719.91,7719.91,1157.99,6561.92,UPI,IN-TXN-20250617-LVRMRJPR
6478,2025-08-01,17:09:02,65,4917,4767,9884,1,29173.2,29173.2,0.0,29173.2,WALLET,IN-TXN-20250801-A1MNC3CA
6479,2025-06-05,17:47:18,8602,8342,2490,9937,1,123254.67,123254.67,0.0,123254.67,CARD,IN-TXN-20250605-1JXE7JFI
6480,2025-06-02,16:43:01,661,2379,6937,9193,1,17409.25,17409.25,0.0,17409.25,UPI,IN-TXN-20250602-RHBIF9JU
6481,2025-07-31,11:14:54,9672,6144,442,7158,1,28104.27,28104.27,0.0,28104.27,WALLET,IN-TXN-20250731-U8K4HYXO
6482,2025-09-12,17:33:39,10700,4882,11408,10647,1,23185.11,23185.11,0.0,23185.11,CARD,IN-TXN-20250912-SPWFTFUZ
6483,2025-08-11,17:05:41,2183,8992,1384,1974,1,52464.93,52464.93,0.0,52464.93,WALLET,IN-TXN-20250811-84AM2MC9
6484,2025-08-10,18:01:20,11015,5788,585,4953,4,24093.92,96375.68,0.0,96375.68,WALLET,IN-TXN-20250810-ZXD05VU7
6485,2025-08-11,12:50:06,5663,4603,3196,736,1,195181.5,195181.5,0.0,195181.5,BNPL,IN-TXN-20250811-5I3FCWBE
6486,2025-08-10,20:58:51,11393,11461,8520,1821,2,58507.75,117015.5,0.0,117015.5,CASH,IN-TXN-20250810-M5P2EEJ6
6487,2025-08-11,15:21:49,2301,9879,809,2554,2,68802.56,137605.12,6880.26,130724.86,CARD,IN-TXN-20250811-B0FBVDI4
6488,2025-06-11,14:39:32,1506,2458,11383,6522,1,22005.58,22005.58,0.0,22005.58,CASH,IN-TXN-20250611-QBA89C5S
6489,2025-08-14,14:53:40,5083,4781,10183,9522,1,6116.33,6116.33,305.82,5810.51,WALLET,IN-TXN-20250814-2ZTZD9CW
6490,2025-07-13,19:18:45,9550,7982,8687,801,1,21856.38,21856.38,0.0,21856.38,UPI,IN-TXN-20250713-ILCGK7QB
6491,2025-09-11,12:28:15,7346,5433,700,5040,1,1677.33,1677.33,83.87,1593.46,WALLET,IN-TXN-20250911-FJA0FT0Q
6492,2025-08-04,10:44:58,1710,7528,10876,6315,1,7805.26,7805.26,780.53,7024.73,BNPL,IN-TXN-20250804-ZYZMH9TS
6493,2025-07-25,17:27:48,4933,9471,11658,5500,1,24397.63,24397.63,0.0,24397.63,BNPL,IN-TXN-20250725-D9QRZXG9
6494,2025-06-28,11:13:34,10826,9519,10741,10347,2,4646.01,9292.02,0.0,9292.02,UPI,IN-TXN-20250628-RHFW7U5H
6495,2025-07-06,20:35:45,1939,370,6176,9089,2,71553.15,143106.3,7155.32,135950.98,UPI,IN-TXN-20250706-NLUZIRWJ
6496,2025-06-17,10:27:18,3189,11613,5894,8007,1,23692.41,23692.41,2369.24,21323.17,CASH,IN-TXN-20250617-M8MA478D
6497,2025-07-10,19:17:48,7087,8787,6431,10807,1,47655.58,47655.58,0.0,47655.58,UPI,IN-TXN-20250710-9TMXT9RF
6498,2025-08-11,19:34:18,5847,10810,849,5375,2,62275.44,124550.88,6227.54,118323.34,CASH,IN-TXN-20250811-TMNSKEZR
6499,2025-06-22,19:48:35,11359,6318,2838,7150,1,32730.71,32730.71,1636.54,31094.17,BNPL,IN-TXN-20250622-QBVZ72WV
6500,2025-06-04,12:14:28,2617,11103,1851,8219,4,41713.91,166855.64,8342.78,158512.86,CARD,IN-TXN-20250604-WC3PL0YD
6501,2025-07-04,13:45:30,6906,1176,8281,4109,1,97299.51,97299.51,4864.98,92434.53,BNPL,IN-TXN-20250704-5TMLSS1V
6502,2025-08-17,10:36:21,3836,4825,10019,8442,1,135626.2,135626.2,0.0,135626.2,WALLET,IN-TXN-20250817-H5DSHJY1
6503,2025-06-05,15:57:40,6962,11927,4364,7502,1,93928.68,93928.68,0.0,93928.68,CASH,IN-TXN-20250605-VQ1T5LIH
6504,2025-08-17,18:46:04,5683,10111,10322,11083,1,63982.55,63982.55,0.0,63982.55,UPI,IN-TXN-20250817-3FRR73AU
6505,2025-06-16,17:58:53,1103,1833,2678,4498,2,56490.14,112980.28,5649.01,107331.27,UPI,IN-TXN-20250616-2CUIEXOY
6506,2025-08-23,15:35:02,1030,9770,7763,11238,1,77932.41,77932.41,7793.24,70139.17,WALLET,IN-TXN-20250823-HY27C98Y
6507,2025-07-19,17:27:11,9217,6741,5574,3829,1,14144.21,14144.21,0.0,14144.21,UPI,IN-TXN-20250719-OBO3L2H6
6508,2025-07-19,10:08:56,5503,58,214,6243,2,23588.58,47177.16,2358.86,44818.3,UPI,IN-TXN-20250719-35Z0Y7FE
6509,2025-06-21,14:17:38,6358,9403,4201,3496,1,35568.61,35568.61,0.0,35568.61,CASH,IN-TXN-20250621-PPU086A9
6510,2025-08-19,13:48:30,935,11375,7621,2068,1,36781.85,36781.85,0.0,36781.85,CASH,IN-TXN-20250819-BLRGRITI
6511,2025-07-09,11:12:19,11085,6069,246,3623,2,37959.95,75919.9,0.0,75919.9,WALLET,IN-TXN-20250709-VYIT5ZEX
6512,2025-06-12,15:53:44,11209,4576,3094,5744,1,26489.21,26489.21,1324.46,25164.75,CASH,IN-TXN-20250612-ANHIAYOQ
6513,2025-08-23,15:12:06,9899,11480,4397,10843,1,119326.27,119326.27,11932.63,107393.64,CARD,IN-TXN-20250823-WCWWYZRF
6514,2025-08-06,16:53:11,2615,495,581,1820,1,46659.2,46659.2,2332.96,44326.24,UPI,IN-TXN-20250806-IOANRNT5
6515,2025-08-09,18:48:13,2693,8941,9944,95,1,185910.59,185910.59,0.0,185910.59,UPI,IN-TXN-20250809-2YPDFPZX
6516,2025-09-08,15:36:35,10211,8542,10746,2034,1,37594.41,37594.41,0.0,37594.41,CARD,IN-TXN-20250908-RIG8N35J
6517,2025-08-23,12:00:05,6095,813,6789,1901,1,36314.03,36314.03,0.0,36314.03,CASH,IN-TXN-20250823-F2P7SVV4
