inventory_id,snapshot_date,store_id,product_id,on_hand_qty,on_order_qty,reorder_point,unit_cost
6550,2025-09-13,4829,7544,28,16,15,199.0
6551,2025-09-13,2362,9036,74,14,15,199.0
6552,2025-09-13,6899,3974,60,14,15,199.0
6553,2025-09-13,3453,3680,46,6,15,199.0
6554,2025-09-13,916,2258,56,21,15,199.0
6555,2025-09-13,1921,11400,65,7,15,199.0
6556,2025-09-13,11534,2345,57,21,15,199.0
6557,2025-09-13,6185,432,43,6,15,199.0
6558,2025-09-13,11406,6959,39,12,15,199.0
6559,2025-09-13,6090,887,0,18,15,199.0
6560,2025-09-13,11492,1737,72,12,15,288.66
6561,2025-09-13,10859,9530,81,8,15,199.0
6562,2025-09-13,1209,7813,93,3,15,199.0
6563,2025-09-13,9731,2592,57,9,15,199.0
6564,2025-09-13,495,2407,64,14,15,199.0
6565,2025-09-13,5985,2315,69,12,15,199.0
6566,2025-09-13,1295,4015,60,7,15,199.0
6567,2025-09-13,1263,205,52,11,15,199.0
6568,2025-09-13,9326,6824,80,9,15,199.0
6569,2025-09-13,2453,2989,62,8,15,199.0
6570,2025-09-13,7697,2296,82,13,15,199.0
6571,2025-09-13,8642,11446,44,23,15,199.0
6572,2025-09-13,4908,7704,23,17,15,199.0
6573,2025-09-13,6743,11839,53,8,15,249.1
6574,2025-09-13,5527,7275,67,15,15,199.0
6575,2025-09-13,10566,11391,65,20,15,199.0
6576,2025-09-13,217,4699,27,17,15,199.0
6577,2025-09-13,1823,2555,62,14,15,199.0
6578,2025-09-13,984,10526,60,11,15,199.0
6579,2025-09-13,527,9899,86,3,15,334.07
6580,2025-09-13,2844,8246,79,1,15,199.0
6581,2025-09-13,2628,179,56,14,15,199.0
6582,2025-09-13,6495,6941,60,11,15,199.0
6583,2025-09-13,11140,7444,40,17,15,199.0
6584,2025-09-13,9080,11656,70,16,15,199.0
6585,2025-09-13,4228,9373,61,18,15,199.0
6586,2025-09-13,8223,5015,46,9,15,199.0
6587,2025-09-13,11623,3725,88,3,15,199.0
6588,2025-09-13,6942,2570,78,21,15,199.0
6589,2025-09-13,4454,1507,59,18,15,199.0
6590,2025-09-13,8545,6186,109,17,15,199.0
6591,2025-09-13,2051,3472,34,8,15,199.0
6592,2025-09-13,6561,10143,55,17,15,199.0
6593,2025-09-13,918,3587,82,14,15,199.0
6594,2025-09-13,6428,3010,61,14,15,199.0
6595,2025-09-13,9164,9914,63,7,15,199.0
6596,2025-09-13,1265,11345,109,19,15,199.0
6597,2025-09-13,7675,7822,7,12,15,199.0
6598,2025-09-13,5132,10694,48,18,15,199.0
6599,2025-09-13,10517,6638,56,16,15,199.0
6600,2025-09-13,6234,2701,53,16,15,199.0
6601,2025-09-13,896,6087,101,16,15,199.0
6602,2025-09-13,10595,6951,58,17,15,199.0
6603,2025-09-13,3191,4423,66,6,15,199.0
6604,2025-09-13,1777,1711,66,23,15,340.43
6605,2025-09-13,1275,5943,76,12,15,199.0
6606,2025-09-13,9883,5497,79,13,15,199.0
6607,2025-09-13,460,3925,98,7,15,199.0
6608,2025-09-13,4624,2667,54,16,15,199.0
6609,2025-09-13,8874,1745,40,16,15,199.0
6610,2025-09-13,1071,3472,41,11,15,199.0
6611,2025-09-13,9784,180,79,13,15,233.73
6612,2025-09-13,5065,3076,54,11,15,199.0
6613,2025-09-13,9039,3306,57,20,15,199.0
6614,2025-09-13,10460,531,8,19,15,199.0
6615,2025-09-13,3938,4411,80,0,15,199.0
6616,2025-09-13,1394,9341,47,6,15,230.44
6617,2025-09-13,9254,736,59,11,15,199.0
6618,2025-09-13,9237,7927,72,0,15,199.0
6619,2025-09-13,749,788,28,14,15,199.0
6620,2025-09-13,5155,1528,60,0,15,199.0
6621,2025-09-13,5057,139,84,20,15,199.0
6622,2025-09-13,5844,4627,30,19,15,199.0
6623,2025-09-13,6524,8196,57,0,15,199.0
6624,2025-09-13,3193,5153,46,14,15,199.0
6625,2025-09-13,6401,11890,93,11,15,199.0
6626,2025-09-13,5831,2123,94,8,15,199.0
6627,2025-09-13,11513,11055,55,5,15,199.0
6628,2025-09-13,1596,5429,75,20,15,199.0
6629,2025-09-13,6673,8251,53,6,15,199.0
6630,2025-09-13,1655,8228,34,10,15,199.0
6631,2025-09-13,2461,389,76,0,15,199.0
6632,2025-09-13,9621,6261,44,19,15,199.0
6633,2025-09-13,7815,9607,64,11,15,199.0
6634,2025-09-13,613,4754,73,12,15,199.0
6635,2025-09-13,2642,2483,19,13,15,199.0
6636,2025-09-13,11181,7588,25,4,15,199.0
6637,2025-09-13,1291,10256,67,6,15,199.0
6638,2025-09-13,1529,11772,19,20,15,199.0
6639,2025-09-13,3795,3534,71,11,15,199.0
6640,2025-09-13,11166,10719,42,12,15,199.0
6641,2025-09-13,2308,11773,17,15,15,199.0
6642,2025-09-13,2639,8219,54,18,15,199.0
6643,2025-09-13,8460,11940,45,2,15,199.0
6644,2025-09-13,9974,10673,89,8,15,199.0
6645,2025-09-13,8574,5594,48,15,15,199.0
6646,2025-09-13,7332,2150,32,3,15,329.91
6647,2025-09-13,5555,4766,56,13,15,199.0
6648,2025-09-13,5904,10215,70,17,15,199.0
6649,2025-09-13,7060,656,98,10,15,199.0
6650,2025-09-13,11678,11189,65,14,15,199.0
6651,2025-09-13,6351,3918,31,13,15,199.0
6652,2025-09-13,3422,10001,47,12,15,199.0
6653,2025-09-13,9944,1229,35,0,15,231.17
6654,2025-09-13,2497,9289,72,11,15,199.0
6655,2025-09-13,10286,8152,0,7,15,199.0
6656,2025-09-13,1596,245,80,15,15,199.0
6657,2025-09-13,2337,5072,88,10,15,199.0
6658,2025-09-13,8965,1429,51,6,15,199.0
6659,2025-09-13,8175,1542,36,15,15,199.0
6660,2025-09-13,7452,5140,37,16,15,199.0
6661,2025-09-13,2781,4844,81,15,15,199.0
6662,2025-09-13,2646,1117,61,12,15,199.0
6663,2025-09-13,4590,9446,35,7,15,275.0
6664,2025-09-13,5953,5790,50,19,15,199.0
6665,2025-09-13,1462,1166,79,17,15,199.0
6666,2025-09-13,2936,11644,68,20,15,199.0
6667,2025-09-13,7549,4227,97,2,15,199.0
6668,2025-09-13,7754,4195,66,6,15,199.0
6669,2025-09-13,7243,10655,27,8,15,199.0
6670,2025-09-13,2302,2032,94,10,15,297.36
6671,2025-09-13,9319,8000,77,14,15,199.0
6672,2025-09-13,649,5956,36,15,15,199.0
6673,2025-09-13,4697,6569,30,2,15,199.0
6674,2025-09-13,6702,10153,100,25,15,199.0
6675,2025-09-13,11151,2114,63,9,15,199.0
6676,2025-09-13,7223,6009,90,23,15,199.0
6677,2025-09-13,8397,10234,58,9,15,199.0
6678,2025-09-13,5139,6123,86,4,15,199.0
6679,2025-09-13,1368,11178,76,11,15,199.0
6680,2025-09-13,6770,8290,63,19,15,199.0
6681,2025-09-13,7375,4307,52,11,15,199.0
6682,2025-09-13,11183,700,36,7,15,199.0
6683,2025-09-13,10169,10550,44,7,15,199.0
6684,2025-09-13,935,4012,24,0,15,199.0
6685,2025-09-13,11465,9189,28,3,15,199.0
6686,2025-09-13,131,2533,79,16,15,199.0
6687,2025-09-13,1726,4763,87,0,15,199.0
6688,2025-09-13,6158,2593,48,7,15,199.0
6689,2025-09-13,9342,6542,21,1,15,199.0
6690,2025-09-13,1196,3655,70,12,15,199.0
6691,2025-09-13,6361,7574,76,16,15,199.0
6692,2025-09-13,10964,1532,34,9,15,199.0
6693,2025-09-13,5717,7633,89,10,15,199.0
6694,2025-09-13,7676,10527,56,13,15,199.0
6695,2025-09-13,8768,7617,0,19,15,237.85
6696,2025-09-13,1788,1407,46,5,15,199.0
6697,2025-09-13,2954,11990,55,17,15,199.0
6698,2025-09-13,1776,6504,42,4,15,199.0
6699,2025-09-13,7097,3269,73,18,15,199.0
6700,2025-09-13,6579,5386,100,1,15,199.0
6701,2025-09-13,1057,5199,17,7,15,206.74
6702,2025-09-13,5611,9902,78,8,15,199.0
6703,2025-09-13,7968,3484,62,15,15,199.0
6704,2025-09-13,11507,7803,49,2,15,199.0
6705,2025-09-13,1874,4561,49,4,15,199.0
6706,2025-09-13,7448,628,55,13,15,199.0
6707,2025-09-13,8931,2552,70,4,15,199.0
6708,2025-09-13,7700,2385,54,22,15,199.0
6709,2025-09-13,10490,3498,83,20,15,703.82
6710,2025-09-13,5246,9310,60,20,15,199.0
6711,2025-09-13,514,9849,81,22,15,199.0
6712,2025-09-13,6231,1023,49,13,15,199.0
6713,2025-09-13,5923,7047,67,21,15,199.0
6714,2025-09-13,7757,3497,53,13,15,199.0
6715,2025-09-13,887,3466,17,8,15,199.0
6716,2025-09-13,376,11202,91,5,15,199.0
6717,2025-09-13,6930,4422,60,0,15,199.0
6718,2025-09-13,4130,10416,21,20,15,199.0
6719,2025-09-13,2886,1370,96,18,15,199.0
6720,2025-09-13,2323,1135,36,10,15,199.0
6721,2025-09-13,4488,6637,67,7,15,199.0
6722,2025-09-13,1339,4888,65,9,15,199.0
6723,2025-09-13,11669,7397,55,7,15,199.0
6724,2025-09-13,6877,8598,61,13,15,233.83
6725,2025-09-13,3508,10972,57,18,15,199.0
6726,2025-09-13,4251,3016,54,11,15,199.0
6727,2025-09-13,881,1515,66,6,15,199.0
6728,2025-09-13,7022,5604,74,17,15,199.0
6729,2025-09-13,4865,2696,63,16,15,199.0
6730,2025-09-13,3254,5723,77,6,15,199.0
6731,2025-09-13,6867,7891,51,11,15,199.0
6732,2025-09-13,7791,8774,18,22,15,199.0
6733,2025-09-13,11286,2633,63,19,15,199.0
6734,2025-09-13,11415,7157,48,9,15,199.0
6735,2025-09-13,5812,11353,56,20,15,199.0
6736,2025-09-13,9345,6376,81,12,15,199.0
6737,2025-09-13,163,9190,14,2,15,199.0
6738,2025-09-13,9784,3254,60,10,15,199.0
6739,2025-09-13,1275,11842,104,7,15,199.0
6740,2025-09-13,10944,9478,60,11,15,199.0
6741,2025-09-13,10101,2370,92,10,15,199.0
6742,2025-09-13,5305,10881,68,12,15,199.0
6743,2025-09-13,5186,233,44,10,15,199.0
6744,2025-09-13,2466,7515,79,11,15,199.0
6745,2025-09-13,2417,8183,44,0,15,199.0
6746,2025-09-13,5185,1862,60,11,15,265.85
6747,2025-09-13,11042,6659,72,15,15,199.0
6748,2025-09-13,4306,8532,51,9,15,199.0
6749,2025-09-13,11834,61,42,1,15,199.0
6750,2025-09-13,7382,2060,79,11,15,199.0
6751,2025-09-13,10393,7362,59,19,15,199.0
6752,2025-09-13,10469,9477,71,6,15,199.0
6753,2025-09-13,1597,598,67,23,15,199.0
6754,2025-09-13,3582,3075,72,12,15,199.0
6755,2025-09-13,6885,11411,77,0,15,199.0
6756,2025-09-13,8948,2722,67,1,15,199.0
6757,2025-09-13,9846,6186,44,10,15,199.0
6758,2025-09-13,3542,5704,53,16,15,199.0
6759,2025-09-13,3437,3132,51,3,15,199.0
6760,2025-09-13,11136,9451,45,5,15,199.0
6761,2025-09-13,236,6067,43,8,15,199.0
6762,2025-09-13,5961,266,52,25,15,199.0
6763,2025-09-13,4948,5030,73,0,15,199.0
6764,2025-09-13,8227,2044,36,6,15,199.0
6765,2025-09-13,11458,8178,82,14,15,199.0
6766,2025-09-13,10632,7472,46,18,15,280.78
6767,2025-09-13,6784,6724,62,17,15,199.0
6768,2025-09-13,5763,5771,76,5,15,199.0
6769,2025-09-13,8888,6978,68,19,15,199.0
6770,2025-09-13,8572,5503,15,9,15,199.0
6771,2025-09-13,1858,2881,25,4,15,199.0
6772,2025-09-13,7518,7019,57,15,15,199.0
6773,2025-09-13,6114,2899,52,19,15,199.0
6774,2025-09-13,9057,9747,92,5,15,199.0
6775,2025-09-13,2665,8893,51,5,15,199.0
6776,2025-09-13,7142,6252,71,11,15,199.0
6777,2025-09-13,4670,10807,91,4,15,199.0
6778,2025-09-13,11282,11146,31,6,15,199.0
6779,2025-09-13,7168,10390,72,8,15,199.0
6780,2025-09-13,4641,11504,90,23,15,199.0
6781,2025-09-13,10165,1626,1,13,15,199.0
6782,2025-09-13,1436,1701,64,16,15,199.0
6783,2025-09-13,1469,10644,32,6,15,199.0
6784,2025-09-13,270,10097,83,7,15,199.0
6785,2025-09-13,6739,1699,66,21,15,199.0
6786,2025-09-13,8134,10221,21,15,15,292.27
6787,2025-09-13,8925,1634,75,7,15,199.0
6788,2025-09-13,10380,7277,39,24,15,199.0
6789,2025-09-13,8248,9523,45,11,15,199.0
6790,2025-09-13,535,10940,94,5,15,199.0
6791,2025-09-13,4750,6892,62,19,15,209.43
6792,2025-09-13,3472,3652,61,10,15,199.0
6793,2025-09-13,7449,9038,57,2,15,205.68
6794,2025-09-13,6244,1876,65,5,15,199.0
6795,2025-09-13,3205,7694,8,16,15,199.0
6796,2025-09-13,2039,5745,49,14,15,199.0
6797,2025-09-13,7602,6766,72,12,15,199.0
6798,2025-09-13,10566,11532,25,7,15,199.0
6799,2025-09-13,6485,125,44,19,15,331.18
6800,2025-09-13,6139,3669,74,20,15,199.0
6801,2025-09-13,8316,4647,48,13,15,271.19
6802,2025-09-13,4385,10792,48,5,15,199.0
6803,2025-09-13,4334,5037,55,5,15,221.24
6804,2025-09-13,6795,11032,64,17,15,199.0
6805,2025-09-13,3958,69,34,4,15,199.0
6806,2025-09-13,6793,536,67,15,15,199.0
6807,2025-09-13,255,431,27,11,15,199.0
6808,2025-09-13,2513,6135,68,14,15,199.0
6809,2025-09-13,8503,9830,81,26,15,199.0
6810,2025-09-13,5202,5491,56,10,15,199.0
6811,2025-09-13,2793,9375,43,13,15,199.0
6812,2025-09-13,7046,3963,18,13,15,199.0
6813,2025-09-13,9106,6413,47,4,15,199.0
6814,2025-09-13,3157,10097,38,11,15,233.65
6815,2025-09-13,10559,6445,74,3,15,199.0
6816,2025-09-13,846,9468,63,3,15,199.0
6817,2025-09-13,7031,2112,71,13,15,199.0
6818,2025-09-13,10425,6397,65,11,15,199.0
6819,2025-09-13,11930,2847,71,21,15,199.0
6820,2025-09-13,6605,5213,37,5,15,199.0
6821,2025-09-13,8476,2596,64,0,15,199.0
6822,2025-09-13,7167,3785,74,1,15,199.0
6823,2025-09-13,1632,11634,61,11,15,199.0
6824,2025-09-13,2070,8262,56,19,15,199.0
6825,2025-09-13,1940,10346,38,5,15,199.0
6826,2025-09-13,9453,6423,60,15,15,199.0
6827,2025-09-13,10278,4264,15,5,15,199.0
6828,2025-09-13,9059,2606,42,9,15,199.0
6829,2025-09-13,5283,3339,86,10,15,199.0
6830,2025-09-13,1528,1529,44,12,15,199.0
6831,2025-09-13,421,7167,77,16,15,199.0
6832,2025-09-13,190,10304,56,20,15,199.0
6833,2025-09-13,9721,2508,85,10,15,199.0
6834,2025-09-13,456,10127,34,5,15,199.0
6835,2025-09-13,11593,8908,79,12,15,199.0
6836,2025-09-13,1291,9369,60,19,15,230.57
6837,2025-09-13,6266,415,53,2,15,199.0
6838,2025-09-13,2139,7434,53,17,15,199.0
6839,2025-09-13,10396,10347,40,12,15,199.0
6840,2025-09-13,5868,3057,56,5,15,199.0
6841,2025-09-13,3928,10691,43,9,15,199.0
6842,2025-09-13,3634,4865,35,21,15,199.0
6843,2025-09-13,3176,8773,111,22,15,199.0
6844,2025-09-13,4019,11900,23,11,15,199.0
6845,2025-09-13,6195,4268,31,13,15,199.0
6846,2025-09-13,10802,848,44,10,15,199.0
6847,2025-09-13,4506,1360,105,8,15,199.0
6848,2025-09-13,2356,10280,63,14,15,199.0
6849,2025-09-13,380,10460,79,13,15,199.0
6850,2025-09-13,9493,1695,61,11,15,199.0
6851,2025-09-13,1818,7523,58,13,15,199.0
6852,2025-09-13,9764,2011,63,10,15,199.0
6853,2025-09-13,1755,2324,47,13,15,199.0
6854,2025-09-13,4628,4293,63,18,15,199.0
6855,2025-09-13,2960,1521,73,12,15,272.47
6856,2025-09-13,1268,8098,55,16,15,199.0
6857,2025-09-13,5922,3408,29,8,15,199.0
6858,2025-09-13,6403,1650,50,0,15,199.0
6859,2025-09-13,8046,360,35,12,15,205.51
6860,2025-09-13,6779,1206,76,21,15,199.0
6861,2025-09-13,7972,10252,56,5,15,199.0
6862,2025-09-13,1251,3446,39,4,15,199.0
6863,2025-09-13,11262,6880,13,20,15,199.0
6864,2025-09-13,6149,5138,70,5,15,199.0
6865,2025-09-13,10381,7388,47,15,15,199.0
6866,2025-09-13,2640,2946,37,18,15,222.62
6867,2025-09-13,4895,167,55,12,15,199.0
6868,2025-09-13,2928,10808,50,15,15,199.0
6869,2025-09-13,9295,10342,48,10,15,199.0
6870,2025-09-13,9940,516,53,14,15,199.0
6871,2025-09-13,1921,5617,58,14,15,199.0
6872,2025-09-13,5682,7929,49,9,15,199.0
6873,2025-09-13,10060,9831,60,12,15,199.0
6874,2025-09-13,8954,83,74,10,15,258.43
6875,2025-09-13,2596,8549,33,6,15,199.0
6876,2025-09-13,4170,1993,69,0,15,199.0
6877,2025-09-13,3160,9931,73,6,15,199.0
6878,2025-09-13,485,8782,50,6,15,199.0
6879,2025-09-13,378,8487,95,14,15,199.0
6880,2025-09-13,8385,2497,96,6,15,199.0
6881,2025-09-13,3544,5979,26,14,15,199.0
6882,2025-09-13,1881,3555,87,19,15,199.0
6883,2025-09-13,484,5367,66,15,15,199.0
6884,2025-09-13,2271,3601,58,20,15,206.97
6885,2025-09-13,1368,11924,56,13,15,199.0
6886,2025-09-13,11332,2074,24,9,15,211.59
6887,2025-09-13,4385,4484,43,24,15,199.0
6888,2025-09-13,7891,3265,68,15,15,199.0
6889,2025-09-13,1507,5711,54,20,15,199.0
6890,2025-09-13,11602,9036,83,3,15,199.0
6891,2025-09-13,10682,4823,101,11,15,199.0
6892,2025-09-13,7653,8124,89,19,15,199.0
6893,2025-09-13,7145,8400,47,10,15,199.0
6894,2025-09-13,6553,3164,75,8,15,199.0
6895,2025-09-13,4098,2834,65,19,15,199.0
6896,2025-09-13,3243,11257,26,10,15,199.0
6897,2025-09-13,11754,4606,72,17,15,199.0
6898,2025-09-13,6437,1686,54,12,15,199.0
6899,2025-09-13,9563,9627,45,4,15,199.0
6900,2025-09-13,5106,2715,87,14,15,199.0
6901,2025-09-13,3373,11831,87,4,15,199.0
6902,2025-09-13,7993,7102,68,13,15,199.0
6903,2025-09-13,7310,6943,67,9,15,199.0
6904,2025-09-13,9771,4452,52,0,15,199.0
6905,2025-09-13,5223,10206,44,15,15,199.0
6906,2025-09-13,1763,9950,74,0,15,199.0
6907,2025-09-13,6276,7034,72,10,15,199.0
6908,2025-09-13,3273,9293,20,16,15,199.0
6909,2025-09-13,5783,6127,43,17,15,199.0
6910,2025-09-13,10367,1053,82,24,15,199.0
6911,2025-09-13,7364,2741,42,12,15,199.0
6912,2025-09-13,554,8379,104,18,15,199.0
6913,2025-09-13,4147,9616,79,4,15,199.0
6914,2025-09-13,6715,4809,39,1,15,199.0
6915,2025-09-13,9895,10570,79,14,15,199.0
6916,2025-09-13,8692,5772,32,5,15,199.0
6917,2025-09-13,6526,491,54,18,15,199.0
6918,2025-09-13,1879,2948,23,7,15,199.0
6919,2025-09-13,5287,7036,4,15,15,199.0
6920,2025-09-13,3047,5862,57,20,15,199.0
6921,2025-09-13,4020,1191,50,15,15,199.0
6922,2025-09-13,3526,10764,66,16,15,199.0
6923,2025-09-13,6090,6095,58,12,15,199.0
6924,2025-09-13,2377,5152,47,20,15,270.32
6925,2025-09-13,2004,158,95,4,15,199.0
6926,2025-09-13,5220,11277,33,12,15,199.0
6927,2025-09-13,179,11745,47,20,15,199.0
6928,2025-09-13,5389,3503,48,9,15,199.0
6929,2025-09-13,7625,9298,80,8,15,199.0
6930,2025-09-13,5269,3812,47,4,15,199.0
6931,2025-09-13,9202,1086,53,4,15,199.0
6932,2025-09-13,6318,4647,70,16,15,199.0
6933,2025-09-13,9860,3477,16,14,15,199.0
6934,2025-09-13,8639,3563,40,4,15,199.0
6935,2025-09-13,1687,9191,94,8,15,199.0
6936,2025-09-13,4556,11736,74,13,15,199.0
6937,2025-09-13,9960,11000,74,24,15,199.0
6938,2025-09-13,1226,9404,32,0,15,199.0
6939,2025-09-13,10589,6910,81,12,15,199.0
6940,2025-09-13,11177,7131,78,22,15,199.0
6941,2025-09-13,5207,5245,51,12,15,199.0
6942,2025-09-13,3247,3230,54,12,15,199.0
6943,2025-09-13,814,8093,89,10,15,199.0
6944,2025-09-13,8170,767,40,15,15,199.0
6945,2025-09-13,4497,6902,55,19,15,199.0
6946,2025-09-13,1954,2034,58,11,15,199.0
6947,2025-09-13,7419,2804,41,10,15,199.0
6948,2025-09-13,9854,5356,80,12,15,199.0
6949,2025-09-13,9686,6273,95,16,15,199.0
6950,2025-09-13,3874,9444,38,5,15,199.0
6951,2025-09-13,349,4671,30,10,15,199.0
6952,2025-09-13,293,10546,91,10,15,199.0
6953,2025-09-13,9434,77,67,5,15,199.0
6954,2025-09-13,7566,4660,59,11,15,199.0
6955,2025-09-13,2148,6600,41,7,15,199.0
6956,2025-09-13,607,8741,24,14,15,199.0
6957,2025-09-13,8643,641,77,10,15,199.0
6958,2025-09-13,5528,10565,76,15,15,199.0
6959,2025-09-13,267,1138,98,11,15,199.0
6960,2025-09-13,7699,1559,51,2,15,199.0
6961,2025-09-13,6801,11850,57,15,15,244.68
6962,2025-09-13,4932,4501,51,0,15,199.0
6963,2025-09-13,5197,5666,63,7,15,199.0
6964,2025-09-13,6560,1307,77,6,15,199.0
6965,2025-09-13,9117,5132,92,7,15,199.0
6966,2025-09-13,8091,10033,2,3,15,199.0
6967,2025-09-13,772,6445,87,3,15,199.0
6968,2025-09-13,4890,11411,51,17,15,199.0
6969,2025-09-13,7448,8083,69,8,15,199.0
6970,2025-09-13,10504,1990,61,10,15,199.0
6971,2025-09-13,6127,10125,60,11,15,199.0
6972,2025-09-13,1684,480,61,13,15,199.0
6973,2025-09-13,3671,784,52,5,15,199.0
6974,2025-09-13,171,2274,46,16,15,199.0
6975,2025-09-13,1723,5290,39,11,15,199.0
6976,2025-09-13,11266,11867,56,7,15,199.0
6977,2025-09-13,7139,3709,78,17,15,199.0
6978,2025-09-13,2789,1443,76,0,15,199.0
6979,2025-09-13,3132,11864,56,12,15,199.0
6980,2025-09-13,6044,8808,90,5,15,199.0
6981,2025-09-13,81,11277,68,15,15,199.0
6982,2025-09-13,861,4255,31,17,15,199.0
6983,2025-09-13,706,1816,89,10,15,199.0
6984,2025-09-13,787,4986,90,23,15,199.0
6985,2025-09-13,1230,4321,43,16,15,199.0
6986,2025-09-13,5396,11271,73,10,15,207.11
6987,2025-09-13,10040,6219,44,14,15,199.0
6988,2025-09-13,4423,11447,53,9,15,199.0
6989,2025-09-13,2791,2258,80,15,15,199.0
6990,2025-09-13,9560,7549,63,17,15,199.0
6991,2025-09-13,1965,2070,0,10,15,199.0
6992,2025-09-13,5232,2425,74,11,15,199.0
6993,2025-09-13,9571,6772,36,13,15,199.0
6994,2025-09-13,10436,7321,27,27,15,199.0
6995,2025-09-13,10949,2005,60,7,15,199.0
6996,2025-09-13,8549,8645,61,14,15,199.38
6997,2025-09-13,3941,9469,49,15,15,199.0
6998,2025-09-13,7831,10835,50,14,15,199.0
6999,2025-09-13,8030,4597,43,9,15,199.0
7000,2025-09-13,5275,11975,85,13,15,199.0
7001,2025-09-13,7909,3701,115,11,15,199.0
7002,2025-09-13,1505,4323,48,14,15,199.0
7003,2025-09-13,4854,11656,80,6,15,199.0
7004,2025-09-13,1357,5784,104,13,15,199.0
7005,2025-09-13,9151,3972,39,15,15,199.0
7006,2025-09-13,10805,10603,79,10,15,199.0
7007,2025-09-13,3374,11387,96,18,15,199.0
7008,2025-09-13,1279,1232,3,13,15,199.0
7009,2025-09-13,8104,988,36,11,15,199.0
7010,2025-09-13,3482,216,62,8,15,199.0
7011,2025-09-13,10986,3542,63,6,15,199.0
7012,2025-09-13,7671,6309,32,19,15,199.0
7013,2025-09-13,3079,7990,90,11,15,199.0
7014,2025-09-13,1713,5578,61,11,15,199.0
7015,2025-09-13,3419,9676,47,9,15,199.0
7016,2025-09-13,8645,8421,74,11,15,199.0
7017,2025-09-13,5135,5109,35,5,15,258.88
7018,2025-09-13,11609,7439,46,15,15,199.0
7019,2025-09-13,10737,2524,0,22,15,199.0
7020,2025-09-13,8266,1732,43,11,15,199.0
7021,2025-09-13,2131,3585,100,6,15,199.0
7022,2025-09-13,5958,6318,43,12,15,199.0
7023,2025-09-13,7413,10166,99,9,15,199.0
7024,2025-09-13,8413,3327,61,6,15,346.67
7025,2025-09-13,6557,3080,89,13,15,209.34
7026,2025-09-13,1125,4553,86,12,15,199.0
7027,2025-09-13,6932,2691,93,6,15,221.19
7028,2025-09-13,11244,5033,55,21,15,199.0
7029,2025-09-13,9458,10624,67,11,15,199.0
7030,2025-09-13,1673,2414,54,20,15,199.0
7031,2025-09-13,7553,1756,32,7,15,199.0
7032,2025-09-13,1806,3942,93,19,15,199.0
7033,2025-09-13,272,7551,45,20,15,199.0
7034,2025-09-13,3065,4371,107,7,15,199.0
7035,2025-09-13,469,7803,50,5,15,257.21
7036,2025-09-13,10845,8699,77,19,15,199.0
7037,2025-09-13,7417,5767,63,15,15,199.0
7038,2025-09-13,4352,1939,34,18,15,199.0
7039,2025-09-13,9017,1378,38,0,15,199.0
7040,2025-09-13,5807,7070,113,5,15,199.0
7041,2025-09-13,3475,2468,84,4,15,199.0
7042,2025-09-13,6504,8228,41,17,15,199.0
7043,2025-09-13,7060,8322,63,6,15,199.0
7044,2025-09-13,5468,871,46,6,15,199.0
7045,2025-09-13,7231,4467,72,14,15,199.0
7046,2025-09-13,6059,1603,61,11,15,199.0
7047,2025-09-13,806,10628,63,8,15,199.0
7048,2025-09-13,6268,11994,68,8,15,199.0
7049,2025-09-13,6924,3178,78,6,15,199.0
7050,2025-09-13,4817,3104,20,21,15,199.0
7051,2025-09-13,6598,2895,48,20,15,199.0
7052,2025-09-13,9733,4521,33,16,15,199.0
7053,2025-09-13,8677,9953,46,8,15,199.0
7054,2025-09-13,8088,8498,55,0,15,199.0
7055,2025-09-13,7104,1789,99,6,15,199.0
7056,2025-09-13,11161,818,33,15,15,199.0
7057,2025-09-13,10590,4079,85,4,15,199.0
7058,2025-09-13,1820,3598,91,15,15,199.0
7059,2025-09-13,1888,871,49,13,15,199.0
7060,2025-09-13,585,9425,67,4,15,199.0
7061,2025-09-13,4362,3912,86,13,15,199.0
7062,2025-09-13,1079,8719,47,19,15,219.7
7063,2025-09-13,1656,4514,87,20,15,199.0
7064,2025-09-13,3711,10162,48,11,15,199.0
7065,2025-09-13,11461,11729,91,18,15,199.0
7066,2025-09-13,6629,6422,28,1,15,199.0
7067,2025-09-13,6438,1660,79,11,15,255.64
7068,2025-09-13,3603,11333,36,4,15,199.0
7069,2025-09-13,4396,8113,44,15,15,199.0
7070,2025-09-13,3371,2803,25,17,15,199.0
7071,2025-09-13,3336,5696,36,2,15,199.0
7072,2025-09-13,10435,4719,64,23,15,199.0
7073,2025-09-13,11565,9770,91,13,15,199.0
7074,2025-09-13,4719,51,62,15,15,199.0
7075,2025-09-13,1545,3033,49,14,15,199.0
7076,2025-09-13,8246,11477,37,5,15,199.0
7077,2025-09-13,10193,7812,34,9,15,199.0
7078,2025-09-13,5003,11272,37,8,15,199.0
7079,2025-09-13,3910,2790,65,9,15,199.0
7080,2025-09-13,5163,11165,72,18,15,199.0
7081,2025-09-13,1138,2731,48,7,15,199.0
7082,2025-09-13,3070,5443,51,8,15,199.0
7083,2025-09-13,7459,2324,44,13,15,199.0
7084,2025-09-13,209,10913,66,16,15,199.0
7085,2025-09-13,7776,7012,102,12,15,199.0
7086,2025-09-13,5474,342,53,12,15,199.0
7087,2025-09-13,2909,4323,54,5,15,199.0
7088,2025-09-13,1262,2798,45,8,15,199.0
7089,2025-09-13,11129,160,43,15,15,217.87
